"","Date","Stock","Values"
"59699",2006-11-30,64390,-0.071225
"59700",2006-12-29,64390,0.070446
"59701",2006-01-31,64450,0.081485
"59702",2006-02-28,64450,-0.013301
"59703",2006-03-31,64450,0.009856
"59704",2006-04-28,64450,-0.025257
"59705",2006-05-31,64450,0.010383
"59706",2006-06-30,64450,0.045421
"59707",2006-07-31,64450,0.063336
"59708",2006-08-31,64450,-0.009608
"59709",2006-09-29,64450,-0.0041
"59710",2006-10-31,64450,0.047827
"59711",2006-11-30,64450,-0.006321
"59712",2006-12-29,64450,-0.057913
"59713",2006-01-31,64929,0.043042
"59714",2006-02-28,64929,0.000618
"59715",2006-03-31,64929,0.084344
"59716",2006-04-28,64929,-0.065439
"59717",2006-05-31,64929,-0.156355
"59718",2006-06-30,64929,0.08829
"59719",2006-07-31,64929,0.040118
"59720",2006-08-31,64929,-0.025433
"59721",2006-09-29,64929,0.025001
"59722",2006-10-31,64929,-0.01464
"59723",2006-11-30,64929,0.09354
"59724",2006-12-29,64929,0.052486
"59725",2006-01-31,64995,0.071204
"59726",2006-02-28,64995,0.059471
"59727",2006-03-31,64995,-0.016311
"59728",2006-04-28,64995,0.034987
"59729",2006-05-31,64995,-0.060684
"59730",2006-06-30,64995,-0.00512
"59731",2006-07-31,64995,0.030193
"59732",2006-08-31,64995,0.002169
"59733",2006-09-29,64995,0.013568
"59734",2006-10-31,64995,-0.012113
"59735",2006-11-30,64995,-0.022913
"59736",2006-12-29,64995,0.049463
"59737",2006-01-31,65294,0.092349
"59738",2006-02-28,65294,-0.038716
"59739",2006-03-31,65294,0.086399
"59740",2006-04-28,65294,-0.13798
"59741",2006-05-31,65294,-0.050671
"59742",2006-06-30,65294,0.018622
"59743",2006-07-31,65294,-0.02268
"59744",2006-08-31,65294,0.030064
"59745",2006-09-29,65294,0.038436
"59746",2006-10-31,65294,0.063236
"59747",2006-11-30,65294,0.016092
"59748",2006-12-29,65294,0.019685
"59749",2006-01-31,65307,0.093794
"59750",2006-02-28,65307,-0.048903
"59751",2006-03-31,65307,-0.009243
"59752",2006-04-28,65307,0.03096
"59753",2006-05-31,65307,0.0082
"59754",2006-06-30,65307,-0.037816
"59755",2006-07-31,65307,0.046
"59756",2006-08-31,65307,-0.000465
"59757",2006-09-29,65307,0.005469
"59758",2006-10-31,65307,0.013541
"59759",2006-11-30,65307,0.049064
"59760",2006-12-29,65307,0.031697
"59761",2006-01-31,65365,0.025307
"59762",2006-02-28,65365,0.063267
"59763",2006-03-31,65365,-0.0012
"59764",2006-04-28,65365,0.103342
"59765",2006-05-31,65365,-0.105995
"59766",2006-06-30,65365,0.080277
"59767",2006-07-31,65365,-0.035995
"59768",2006-08-31,65365,-0.01682
"59769",2006-09-29,65365,0.033788
"59770",2006-10-31,65365,0.061782
"59771",2006-11-30,65365,-0.10947
"59772",2006-12-29,65365,-0.034941
"59773",2006-01-31,65665,0.003963
"59774",2006-02-28,65665,-0.041178
"59775",2006-03-31,65665,0.035561
"59776",2006-04-28,65665,0.085289
"59777",2006-05-31,65665,0.016108
"59778",2006-06-30,65665,-0.030867
"59779",2006-07-31,65665,-0.02284
"59780",2006-08-31,65665,-0.037156
"59781",2006-09-29,65665,0.367741
"59782",2006-10-31,65665,0.390637
"59783",2006-11-30,65665,0.482592
"59784",2006-12-29,65665,-0.115675
"59785",2006-01-31,66157,-0.002831
"59786",2006-02-28,66157,0.030034
"59787",2006-03-31,66157,-0.006288
"59788",2006-04-28,66157,0.02722
"59789",2006-05-31,66157,-0.02243
"59790",2006-06-30,66157,0.007014
"59791",2006-07-31,66157,0.032269
"59792",2006-08-31,66157,-0.002013
"59793",2006-09-29,66157,0.042049
"59794",2006-10-31,66157,0.014563
"59795",2006-11-30,66157,-0.01011
"59796",2006-12-29,66157,0.083693
"59797",2006-01-31,66800,-0.044098
"59798",2006-02-28,66800,0.010349
"59799",2006-03-31,66800,-0.005508
"59800",2006-04-28,66800,-0.01631
"59801",2006-05-31,66800,-0.0702
"59802",2006-06-30,66800,-0.032783
"59803",2006-07-31,66800,0.023434
"59804",2006-08-31,66800,0.05044
"59805",2006-09-29,66800,0.034133
"59806",2006-10-31,66800,0.009634
"59807",2006-11-30,66800,0.045152
"59808",2006-12-29,66800,0.015056
"59809",2006-01-31,68292,0.088779
"59810",2006-02-28,68292,-0.064779
"59811",2006-03-31,68292,-0.026201
"59812",2006-04-28,68292,0.046589
"59813",2006-05-31,68292,-0.021188
"59814",2006-06-30,68292,0.021138
"59815",2006-07-31,68292,-0.091167
"59816",2006-08-31,68292,0.020114
"59817",2006-09-29,68292,0.007242
"59818",2006-10-31,68292,0.046081
"59819",2006-11-30,68292,0.004669
"59820",2006-12-29,68292,0.02788
"59821",2006-01-31,69199,0.148684
"59822",2006-02-28,69199,-0.052893
"59823",2006-03-31,69199,0.052638
"59824",2006-04-28,69199,-0.030469
"59825",2006-05-31,69199,0.004472
"59826",2006-06-30,69199,-0.056174
"59827",2006-07-31,69199,-0.039168
"59828",2006-08-31,69199,0.071005
"59829",2006-09-29,69199,-0.007491
"59830",2006-10-31,69199,0.031842
"59831",2006-11-30,69199,-0.064093
"59832",2006-12-29,69199,-0.026408
"59833",2006-01-31,69550,-0.016526
"59834",2006-02-28,69550,0.164113
"59835",2006-03-31,69550,0.0163
"59836",2006-04-28,69550,-0.070267
"59837",2006-05-31,69550,-0.046882
"59838",2006-06-30,69550,-0.04465
"59839",2006-07-31,69550,0.094
"59840",2006-08-31,69550,-0.078881
"59841",2006-09-29,69550,-0.010498
"59842",2006-10-31,69550,0.014281
"59843",2006-11-30,69550,-0.014444
"59844",2006-12-29,69550,-0.017307
"59845",2006-01-31,70578,-0.016183
"59846",2006-02-28,70578,0.007211
"59847",2006-03-31,70578,0.054603
"59848",2006-04-28,70578,-0.014071
"59849",2006-05-31,70578,0.019774
"59850",2006-06-30,70578,0.046891
"59851",2006-07-31,70578,0.05736
"59852",2006-08-31,70578,0.030859
"59853",2006-09-29,70578,-0.041336
"59854",2006-10-31,70578,0.054985
"59855",2006-11-30,70578,-0.026251
"59856",2006-12-29,70578,0.017759
"59857",2006-01-31,71176,0.049901
"59858",2006-02-28,71176,0.060533
"59859",2006-03-31,71176,0.031447
"59860",2006-04-28,71176,-0.078888
"59861",2006-05-31,71176,0.014857
"59862",2006-06-30,71176,-0.004947
"59863",2006-07-31,71176,0.023804
"59864",2006-08-31,71176,0.032382
"59865",2006-09-29,71176,0.000679000000000001
"59866",2006-10-31,71176,0.050597
"59867",2006-11-30,71176,0.045124
"59868",2006-12-29,71176,0.024927
"59869",2006-01-31,71475,0.019227
"59870",2006-02-28,71475,0.098664
"59871",2006-03-31,71475,0.079512
"59872",2006-04-28,71475,0.064655
"59873",2006-05-31,71475,-0.074082
"59874",2006-06-30,71475,-0.037875
"59875",2006-07-31,71475,0.057711
"59876",2006-08-31,71475,0.017068
"59877",2006-09-29,71475,-0.008784
"59878",2006-10-31,71475,0.093939
"59879",2006-11-30,71475,-0.108129
"59880",2006-12-29,71475,0.02862
"59881",2006-01-31,71563,-0.062913
"59882",2006-02-28,71563,0.009151
"59883",2006-03-31,71563,-0.012048
"59884",2006-04-28,71563,0.101502
"59885",2006-05-31,71563,-0.036205
"59886",2006-06-30,71563,-0.003519
"59887",2006-07-31,71563,0.015716
"59888",2006-08-31,71563,0.01509
"59889",2006-09-29,71563,0.018797
"59890",2006-10-31,71563,-0.000445
"59891",2006-11-30,71563,-0.015919
"59892",2006-12-29,71563,0.01739
"59893",2006-01-31,72726,0.087048
"59894",2006-02-28,72726,0.030011
"59895",2006-03-31,72726,-0.03347
"59896",2006-04-28,72726,0.07732
"59897",2006-05-31,72726,-0.053596
"59898",2006-06-30,72726,-0.065353
"59899",2006-07-31,72726,0.029913
"59900",2006-08-31,72726,0.024771
"59901",2006-09-29,72726,0.008845
"59902",2006-10-31,72726,0.025227
"59903",2006-11-30,72726,-0.036272
"59904",2006-12-29,72726,0.084145
"59905",2006-01-31,72980,0.094713
"59906",2006-02-28,72980,-0.125009
"59907",2006-03-31,72980,-0.000931
"59908",2006-04-28,72980,-0.086013
"59909",2006-05-31,72980,-0.124439
"59910",2006-06-30,72980,-0.048725
"59911",2006-07-31,72980,-0.057153
"59912",2006-08-31,72980,-0.012053
"59913",2006-09-29,72980,0.015249
"59914",2006-10-31,72980,0.061761
"59915",2006-11-30,72980,0.049767
"59916",2006-12-29,72980,0.125288
"59917",2006-01-31,73219,0.006486
"59918",2006-02-28,73219,0.013549
"59919",2006-03-31,73219,0.104633
"59920",2006-04-28,73219,-0.123901
"59921",2006-05-31,73219,-0.128232
"59922",2006-06-30,73219,0.01226
"59923",2006-07-31,73219,0.0632
"59924",2006-08-31,73219,0.120238
"59925",2006-09-29,73219,0.0279
"59926",2006-10-31,73219,0.072127
"59927",2006-11-30,73219,0.249101
"59928",2006-12-29,73219,-0.08446
"59929",2006-01-31,74908,-0.068046
"59930",2006-02-28,74908,-0.0234
"59931",2006-03-31,74908,0.042218
"59932",2006-04-28,74908,-0.018234
"59933",2006-05-31,74908,-0.035983
"59934",2006-06-30,74908,0.00827
"59935",2006-07-31,74908,-0.074707
"59936",2006-08-31,74908,-0.130287
"59937",2006-09-29,74908,0.028238
"59938",2006-10-31,74908,0.033249
"59939",2006-11-30,74908,-0.053561
"59940",2006-12-29,74908,-0.148777
"59941",2006-01-31,75039,0.176931
"59942",2006-02-28,75039,-0.088571
"59943",2006-03-31,75039,0.110182
"59944",2006-04-28,75039,0.139687
"59945",2006-05-31,75039,-0.054344
"59946",2006-06-30,75039,-0.008852
"59947",2006-07-31,75039,-0.0242
"59948",2006-08-31,75039,-0.00657
"59949",2006-09-29,75039,-0.095549
"59950",2006-10-31,75039,0.119712
"59951",2006-11-30,75039,-0.030979
"59952",2006-12-29,75039,-0.04455
"59953",2006-01-31,75064,0.011556
"59954",2006-02-28,75064,-0.002083
"59955",2006-03-31,75064,0.025619
"59956",2006-04-28,75064,0.083764
"59957",2006-05-31,75064,-0.025165
"59958",2006-06-30,75064,0.005042
"59959",2006-07-31,75064,-0.012423
"59960",2006-08-31,75064,0.02935
"59961",2006-09-29,75064,-0.066622
"59962",2006-10-31,75064,-0.003724
"59963",2006-11-30,75064,0.002006
"59964",2006-12-29,75064,-0.010964
"59965",2006-01-31,75460,0.038808
"59966",2006-02-28,75460,-0.137717
"59967",2006-03-31,75460,0.116643
"59968",2006-04-28,75460,-0.031505
"59969",2006-05-31,75460,-0.023765
"59970",2006-06-30,75460,0.008689
"59971",2006-07-31,75460,-0.058495
"59972",2006-08-31,75460,0.139258
"59973",2006-09-29,75460,-0.104617
"59974",2006-10-31,75460,0.13189
"59975",2006-11-30,75460,0.050773
"59976",2006-12-29,75460,-0.005721
"59977",2006-01-31,76655,-0.012198
"59978",2006-02-28,76655,0.02707
"59979",2006-03-31,76655,0.024117
"59980",2006-04-28,76655,0.071974
"59981",2006-05-31,76655,-0.087541
"59982",2006-06-30,76655,-0.029983
"59983",2006-07-31,76655,0.002024
"59984",2006-08-31,76655,0.025452
"59985",2006-09-29,76655,0.009005
"59986",2006-10-31,76655,0.079463
"59987",2006-11-30,76655,0.013173
"59988",2006-12-29,76655,0.114784
"59989",2006-01-31,77730,-0.165488
"59990",2006-02-28,77730,-0.056436
"59991",2006-03-31,77730,0.011821
"59992",2006-04-28,77730,0.058991
"59993",2006-05-31,77730,0.095015
"59994",2006-06-30,77730,-0.07583
"59995",2006-07-31,77730,-0.051779
"59996",2006-08-31,77730,0.039616
"59997",2006-09-29,77730,0.073972
"59998",2006-10-31,77730,-0.09415
"59999",2006-11-30,77730,0.098222
"60000",2006-12-29,77730,0.031242
"60001",2006-01-31,78044,0.039263
"60002",2006-02-28,78044,-0.034946
"60003",2006-03-31,78044,0.084248
"60004",2006-04-28,78044,0.005382
"60005",2006-05-31,78044,0.019439
"60006",2006-06-30,78044,-0.16342
"60007",2006-07-31,78044,-0.02469
"60008",2006-08-31,78044,-0.088707
"60009",2006-09-29,78044,-0.081023
"60010",2006-10-31,78044,0.150067
"60011",2006-11-30,78044,-0.220806
"60012",2006-12-29,78044,0.125032
"60013",2006-01-31,78693,0.011093
"60014",2006-02-28,78693,-0.127973
"60015",2006-03-31,78693,-0.084449
"60016",2006-04-28,78693,-0.09357
"60017",2006-05-31,78693,0.046802
"60018",2006-06-30,78693,-0.042916
"60019",2006-07-31,78693,-0.012961
"60020",2006-08-31,78693,-0.063142
"60021",2006-09-29,78693,0.114556
"60022",2006-10-31,78693,0.126251
"60023",2006-11-30,78693,-0.006461
"60024",2006-12-29,78693,-0.001592
"60025",2006-01-31,78829,0.050013
"60026",2006-02-28,78829,0.001204
"60027",2006-03-31,78829,0.038287
"60028",2006-04-28,78829,-0.036777
"60029",2006-05-31,78829,-0.055257
"60030",2006-06-30,78829,0.034796
"60031",2006-07-31,78829,0.026894
"60032",2006-08-31,78829,0.010348
"60033",2006-09-29,78829,0.048381
"60034",2006-10-31,78829,-0.023515
"60035",2006-11-30,78829,0.021455
"60036",2006-12-29,78829,-0.007806
"60037",2006-01-31,79039,0.405176
"60038",2006-02-28,79039,-0.121714
"60039",2006-03-31,79039,0.319829
"60040",2006-04-28,79039,-0.132767
"60041",2006-05-31,79039,-0.270648
"60042",2006-06-30,79039,-0.051826
"60043",2006-07-31,79039,-0.067927
"60044",2006-08-31,79039,-0.074932
"60045",2006-09-29,79039,0.053643
"60046",2006-10-31,79039,0.070342
"60047",2006-11-30,79039,0.369934
"60048",2006-12-29,79039,-0.15526
"60049",2006-01-31,80128,0.193452
"60050",2006-02-28,80128,-0.095285
"60051",2006-03-31,80128,0.154535
"60052",2006-04-28,80128,0.274944
"60053",2006-05-31,80128,-0.113137
"60054",2006-06-30,80128,-0.031453
"60055",2006-07-31,80128,0.089784
"60056",2006-08-31,80128,0.021562
"60057",2006-09-29,80128,-0.000553
"60058",2006-10-31,80128,0.063843
"60059",2006-11-30,80128,0.057628
"60060",2006-12-29,80128,-0.065857
"60061",2006-01-31,81294,0.200994
"60062",2006-02-28,81294,-0.031417
"60063",2006-03-31,81294,0.006781
"60064",2006-04-28,81294,0.022332
"60065",2006-05-31,81294,0.030698
"60066",2006-06-30,81294,0.027971
"60067",2006-07-31,81294,-0.026043
"60068",2006-08-31,81294,0.061424
"60069",2006-09-29,81294,0.022375
"60070",2006-10-31,81294,-0.045031
"60071",2006-11-30,81294,-0.048036
"60072",2006-12-29,81294,0.068923
"60073",2006-01-31,81614,-0.124489
"60074",2006-02-28,81614,-0.0206
"60075",2006-03-31,81614,0.063893
"60076",2006-04-28,81614,-0.024861
"60077",2006-05-31,81614,-0.070967
"60078",2006-06-30,81614,-0.004812
"60079",2006-07-31,81614,-0.079658
"60080",2006-08-31,81614,0.020711
"60081",2006-09-29,81614,0.013261
"60082",2006-10-31,81614,0.12218
"60083",2006-11-30,81614,-0.077685
"60084",2006-12-29,81614,0.039046
"60085",2006-01-31,82107,0.010632
"60086",2006-02-28,82107,0.01035
"60087",2006-03-31,82107,-0.046473
"60088",2006-04-28,82107,-0.018623
"60089",2006-05-31,82107,-0.048883
"60090",2006-06-30,82107,0.004859
"60091",2006-07-31,82107,-0.021562
"60092",2006-08-31,82107,-0.003369
"60093",2006-09-29,82107,0.051932
"60094",2006-10-31,82107,-0.017167
"60095",2006-11-30,82107,-0.003799
"60096",2006-12-29,82107,0.018209
"60097",2006-01-31,83601,0.07042
"60098",2006-02-28,83601,-0.053327
"60099",2006-03-31,83601,0.028443
"60100",2006-04-28,83601,-0.019054
"60101",2006-05-31,83601,-0.142021
"60102",2006-06-30,83601,0.236164
"60103",2006-07-31,83601,-0.029298
"60104",2006-08-31,83601,-0.068353
"60105",2006-09-29,83601,-0.102478
"60106",2006-10-31,83601,0.008796
"60107",2006-11-30,83601,0.066402
"60108",2006-12-29,83601,-0.036973
"60109",2006-01-31,84129,0.042953
"60110",2006-02-28,84129,0.044785
"60111",2006-03-31,84129,-0.001155
"60112",2006-04-28,84129,2.6e-05
"60113",2006-05-31,84129,-0.024052
"60114",2006-06-30,84129,-0.042134
"60115",2006-07-31,84129,0.049888
"60116",2006-08-31,84129,-0.038166
"60117",2006-09-29,84129,0.006281
"60118",2006-10-31,84129,0.003293
"60119",2006-11-30,84129,-0.026215
"60120",2006-12-29,84129,0.049681
"60121",2007-01-31,10065,-0.001516
"60122",2007-02-28,10065,-0.010277
"60123",2007-03-30,10065,0.013863
"60124",2007-04-30,10065,0.040536
"60125",2007-05-31,10065,0.019791
"60126",2007-06-29,10065,-0.008013
"60127",2007-07-31,10065,-0.030192
"60128",2007-08-31,10065,0.006834
"60129",2007-09-28,10065,0.020072
"60130",2007-10-31,10065,0.001482
"60131",2007-11-30,10065,-0.040684
"60132",2007-12-31,10065,0.037064
"60133",2007-01-31,10145,0.005547
"60134",2007-02-28,10145,0.017211
"60135",2007-03-30,10145,-0.011628
"60136",2007-04-30,10145,0.171892
"60137",2007-05-31,10145,0.069359
"60138",2007-06-29,10145,-0.032147
"60139",2007-07-31,10145,0.017855
"60140",2007-08-31,10145,-0.023501
"60141",2007-09-28,10145,0.055927
"60142",2007-10-31,10145,0.012606
"60143",2007-11-30,10145,-0.062
"60144",2007-12-31,10145,0.084725
"60145",2007-01-31,10516,-0.003148
"60146",2007-02-28,10516,0.073231
"60147",2007-03-30,10516,0.064113
"60148",2007-04-30,10516,0.050096
"60149",2007-05-31,10516,-0.095702
"60150",2007-06-29,10516,-0.059651
"60151",2007-07-31,10516,0.011412
"60152",2007-08-31,10516,0.002199
"60153",2007-09-28,10516,-0.021598
"60154",2007-10-31,10516,0.07842
"60155",2007-11-30,10516,0.015745
"60156",2007-12-31,10516,0.274604
"60157",2007-01-31,10656,0.087035
"60158",2007-02-28,10656,-0.118328
"60159",2007-03-30,10656,-0.058192
"60160",2007-04-30,10656,0.02598
"60161",2007-05-31,10656,0.079438
"60162",2007-06-29,10656,0.056091
"60163",2007-07-31,10656,-0.018595
"60164",2007-08-31,10656,-0.049729
"60165",2007-09-28,10656,0.031283
"60166",2007-10-31,10656,-0.026533
"60167",2007-11-30,10656,-0.102376
"60168",2007-12-31,10656,0.020027
"60169",2007-01-31,10866,0.134058
"60170",2007-02-28,10866,-0.059918
"60171",2007-03-30,10866,-0.18354
"60172",2007-04-30,10866,-0.040829
"60173",2007-05-31,10866,0.094492
"60174",2007-06-29,10866,-0.181125
"60175",2007-07-31,10866,-0.14298
"60176",2007-08-31,10866,0.086535
"60177",2007-09-28,10866,-0.150748
"60178",2007-10-31,10866,0.048346
"60179",2007-11-30,10866,-0.171537
"60180",2007-12-31,10866,-0.104645
"60181",2007-01-31,10874,0.064879
"60182",2007-02-28,10874,-0.046603
"60183",2007-03-30,10874,-0.028802
"60184",2007-04-30,10874,0.024171
"60185",2007-05-31,10874,0.046877
"60186",2007-06-29,10874,-0.05628
"60187",2007-07-31,10874,-0.14712
"60188",2007-08-31,10874,-0.104701
"60189",2007-09-28,10874,-0.094254
"60190",2007-10-31,10874,-0.02726
"60191",2007-11-30,10874,-0.062566
"60192",2007-12-31,10874,-0.166506
"60193",2007-01-31,10890,0.09509
"60194",2007-02-28,10890,-0.018881
"60195",2007-03-30,10890,-0.011367
"60196",2007-04-30,10890,-0.074388
"60197",2007-05-31,10890,0.057124
"60198",2007-06-29,10890,0.094558
"60199",2007-07-31,10890,-0.11888
"60200",2007-08-31,10890,-0.093199
"60201",2007-09-28,10890,-0.104964
"60202",2007-10-31,10890,-0.084771
"60203",2007-11-30,10890,-0.187611
"60204",2007-12-31,10890,-0.049071
"60205",2007-01-31,11308,-0.012068
"60206",2007-02-28,11308,-0.028863
"60207",2007-03-30,11308,0.031261
"60208",2007-04-30,11308,0.082892
"60209",2007-05-31,11308,0.011229
"60210",2007-06-29,11308,-0.010416
"60211",2007-07-31,11308,-0.007823
"60212",2007-08-31,11308,0.027848
"60213",2007-09-28,11308,0.071735
"60214",2007-10-31,11308,0.071448
"60215",2007-11-30,11308,0.00761
"60216",2007-12-31,11308,-0.014455
"60217",2007-01-31,11404,-3.10000000000006e-05
"60218",2007-02-28,11404,0.014427
"60219",2007-03-30,11404,0.04675
"60220",2007-04-30,11404,-0.000483
"60221",2007-05-31,11404,-0.040386
"60222",2007-06-29,11404,-0.079789
"60223",2007-07-31,11404,-0.035915
"60224",2007-08-31,11404,0.060818
"60225",2007-09-28,11404,0.004636
"60226",2007-10-31,11404,0.013863
"60227",2007-11-30,11404,0.037798
"60228",2007-12-31,11404,0.005556
"60229",2007-01-31,11587,0.178903
"60230",2007-02-28,11587,0.022181
"60231",2007-03-30,11587,-0.029305
"60232",2007-04-30,11587,0.002897
"60233",2007-05-31,11587,-0.019345
"60234",2007-06-29,11587,0.082847
"60235",2007-07-31,11587,0.05299
"60236",2007-08-31,11587,0.087545
"60237",2007-09-28,11587,0.095396
"60238",2007-10-31,11587,-0.00928
"60239",2007-11-30,11587,-0.045496
"60240",2007-12-31,11587,0.049754
"60241",2007-01-31,11674,-0.04654
"60242",2007-02-28,11674,-0.00531
"60243",2007-03-30,11674,0.041704
"60244",2007-04-30,11674,0.051759
"60245",2007-05-31,11674,0.041166
"60246",2007-06-29,11674,-0.082101
"60247",2007-07-31,11674,-0.042158
"60248",2007-08-31,11674,0.026632
"60249",2007-09-28,11674,0.021063
"60250",2007-10-31,11674,0.020747
"60251",2007-11-30,11674,-0.014489
"60252",2007-12-31,11674,-0.095666
"60253",2007-01-31,11691,0.11062
"60254",2007-02-28,11691,0.000852
"60255",2007-03-30,11691,0.016339
"60256",2007-04-30,11691,0.055275
"60257",2007-05-31,11691,0.002074
"60258",2007-06-29,11691,-0.011104
"60259",2007-07-31,11691,0.02236
"60260",2007-08-31,11691,-0.046804
"60261",2007-09-28,11691,-0.03749
"60262",2007-10-31,11691,0.041683
"60263",2007-11-30,11691,-0.016955
"60264",2007-12-31,11691,0.00275
"60265",2007-01-31,11703,0.01305
"60266",2007-02-28,11703,0.027273
"60267",2007-03-30,11703,-0.029926
"60268",2007-04-30,11703,-0.00966
"60269",2007-05-31,11703,0.067488
"60270",2007-06-29,11703,-0.032287
"60271",2007-07-31,11703,-0.084842
"60272",2007-08-31,11703,0.046945
"60273",2007-09-28,11703,0.013415
"60274",2007-10-31,11703,-0.004209
"60275",2007-11-30,11703,-0.062984
"60276",2007-12-31,11703,-0.047337
"60277",2007-01-31,11762,0.03832
"60278",2007-02-28,11762,0.035511
"60279",2007-03-30,11762,0.027305
"60280",2007-04-30,11762,0.063216
"60281",2007-05-31,11762,0.051499
"60282",2007-06-29,11762,-0.011894
"60283",2007-07-31,11762,0.040946
"60284",2007-08-31,11762,-0.030234
"60285",2007-09-28,11762,0.047957
"60286",2007-10-31,11762,-0.068426
"60287",2007-11-30,11762,-0.034076
"60288",2007-12-31,11762,0.082845
"60289",2007-01-31,11790,0.029177
"60290",2007-02-28,11790,-0.094952
